ID,START TIME,END TIME,AREA ID,AREA NAME,HOUSE ID,HOUSE NAME,TYPE
20918,2018-05-19 19:58:03.101759,2018-05-19 21:41:31.677000,4,Grovemont,300,2122 E Montebello Ave,HOUSE,
20910,2018-05-19 18:23:59.059880,2018-05-19 20:00:13.660000,4,Grovemont,347,5721 N 20th St,HOUSE,
20920,2018-05-19 19:59:21.109643,2018-05-19 21:11:02.064000,4,Grovemont,345,2013 E Solano Dr,HOUSE,
20921,2018-05-19 20:31:17.360108,2018-05-19 21:14:23.665000,4,Grovemont,301,2134 E Montebello Ave,HOUSE,
20922,2018-05-19 21:10:04.831908,2018-05-19 22:16:45.281000,4,Grovemont,346,2021 E Solano Dr,HOUSE,
20923,2018-05-19 21:13:27.523764,2018-05-19 21:36:41.774000,4,Grovemont,319,2108 E San Juan Ave,HOUSE,
20924,2018-05-19 21:13:31.776405,2018-05-19 22:02:48.020000,4,Grovemont,321,5611 N 21st St,HOUSE,
20925,2018-05-19 21:35:44.616699,2018-05-19 22:32:26.710000,4,Grovemont,320,5619 N 21st St,HOUSE,
20926,2018-05-19 21:40:35.066378,2018-05-19 22:44:29.784000,4,Grovemont,318,5612 N 21st Pl,HOUSE,
20928,2018-05-19 22:31:30.319576,2018-05-19 23:45:56.232000,4,Grovemont,307,2137 E Montebello Ave,HOUSE,
20927,2018-05-19 22:15:47.902239,2018-05-19 23:16:39.053000,4,Grovemont,785,2022 E Solano Dr,HOUSE,
20982,2018-05-21 17:29:02.203634,2018-05-21 18:29:25.971000,8,Ingram 1,498,1125 W Lawrence Ln,HOUSE,
20929,2018-05-19 22:32:40.167996,2018-05-19 23:28:44.679000,4,Grovemont,358,2010 E San Juan Ave,HOUSE,
20930,2018-05-19 22:48:43.536577,2018-05-20 00:10:38.267000,4,Grovemont,357,5611 N 20th St,HOUSE,
20965,2018-05-21 15:15:21.476043,2018-05-22 22:03:26.608000,2,Rancho Grande Landerwood,,,MAIN,
20991,2018-05-21 18:20:35.795003,2018-05-21 20:22:36.424000,2,Rancho Grande Landerwood,56,823 W Wagon Wheel Dr,HOUSE,
20932,2018-05-20 01:30:26.113670,2018-05-20 03:16:43.046000,9,Palmer Estates,515,214 W Bethany Home Rd,HOUSE,
20937,2018-05-20 01:30:45.846280,2018-05-20 03:27:22.659000,9,Palmer Estates,500,120 W Keim Dr,HOUSE,
20981,2018-05-21 17:05:46.103046,2018-05-21 18:33:55.692000,8,Ingram 1,497,1111 W Lawrence Ln,HOUSE,
20934,2018-05-20 01:30:31.767584,2018-05-20 03:46:20.618000,9,Palmer Estates,513,6012 N 2nd Ave,HOUSE,
20935,2018-05-20 01:30:36.807574,2018-05-20 04:05:21.219000,9,Palmer Estates,512,6022 N 2nd Ave,HOUSE,
20933,2018-05-20 01:30:28.596007,2018-05-20 04:32:02.640000,9,Palmer Estates,514,202 W Bethany Home Rd,HOUSE,
20936,2018-05-20 01:30:40.680555,2018-05-20 04:32:06.022000,9,Palmer Estates,511,6032 N 2nd Ave,HOUSE,
21009,2018-05-21 20:53:20.441569,2018-05-21 22:29:24.103000,8,Ingram 1,480,955 W Why Worry Ln,HOUSE,
20939,2018-05-20 03:45:16.207949,2018-05-20 05:08:23.937000,9,Palmer Estates,503,6124 N 2nd Ave,HOUSE,
20938,2018-05-20 03:45:13.311274,2018-05-20 05:08:35.054000,9,Palmer Estates,504,6114 N 2nd Ave,HOUSE,
20986,2018-05-21 17:53:14.257095,2018-05-21 20:42:20.858000,2,Rancho Grande Landerwood,86,7640 N 10th Ave,HOUSE,
20943,2018-05-20 05:07:46.107445,2018-05-20 05:08:46.748000,9,Palmer Estates,530,38 W Bethany Home Rd,HOUSE,
21026,2018-05-21 23:40:33.188657,2018-05-22 01:07:08.729000,2,Rancho Grande Landerwood,67,918 W Wagon Wheel Dr,HOUSE,
21003,2018-05-21 20:08:28.438768,2018-05-21 21:26:14.201000,8,Ingram 1,484,8840 N 11th Ave,HOUSE,
20941,2018-05-20 05:07:41.230014,2018-05-20 06:01:03.175000,9,Palmer Estates,529,121 W Berridge Ln,HOUSE,
20962,2018-05-21 14:42:15.732804,2018-05-21 15:39:54.110000,8,Ingram 1,474,8727 N 9th Ave,HOUSE,
20944,2018-05-20 05:07:51.376153,2018-05-20 06:01:06.371000,9,Palmer Estates,509,122 W Berridge Ln,HOUSE,
20974,2018-05-21 15:15:53.869997,2018-05-21 18:39:52.882000,2,Rancho Grande Landerwood,53,917 W Wagon Wheel Dr,HOUSE,
21027,2018-05-21 23:44:42.089109,2018-05-22 01:42:28.314000,2,Rancho Grande Landerwood,73,939 W Kaler Dr,HOUSE,
20946,2018-05-20 06:00:10.166202,2018-05-20 07:10:00.652000,9,Palmer Estates,507,6101 N 2nd Ave,HOUSE,
20964,2018-05-21 14:42:20.786304,2018-05-21 15:47:37.673000,8,Ingram 1,469,8806 N 9th Ave,HOUSE,
20942,2018-05-20 05:07:43.614099,2018-05-20 07:11:47.662000,9,Palmer Estates,528,111 W Berridge Ln,HOUSE,
20984,2018-05-21 17:48:08.676530,2018-05-21 20:44:53.765000,2,Rancho Grande Landerwood,89,7615 N 10th Ave,HOUSE,
20987,2018-05-21 17:55:48.148732,2018-05-21 19:01:09.238000,2,Rancho Grande Landerwood,54,909 W Wagon Wheel Dr,HOUSE,
20947,2018-05-20 06:00:15.600551,2018-05-20 07:53:24.555000,9,Palmer Estates,521,102 W Berridge Ln,HOUSE,
20976,2018-05-21 15:38:57.692009,2018-05-21 16:12:27.117000,8,Ingram 1,472,8737 N 9th Ave,HOUSE,
20949,2018-05-20 06:41:21.963857,2018-05-20 07:53:26.821000,9,Palmer Estates,520,6102 N 1st Ave,HOUSE,
20940,2018-05-20 04:55:43.421260,2018-05-20 08:00:18.904000,9,Palmer Estates,502,6140 N 2nd Ave,HOUSE,
21020,2018-05-21 22:27:02.695710,2018-05-21 23:25:10.741000,8,Ingram 1,486,1130 W Townley Ave,HOUSE,
20945,2018-05-20 05:07:57.135866,2018-05-20 08:23:13.391000,9,Palmer Estates,508,6035 N 2nd Ave,HOUSE,
20977,2018-05-21 15:45:35.403491,2018-05-21 16:29:56.918000,8,Ingram 1,471,8805 N 9th Ave,HOUSE,
20948,2018-05-20 06:00:22.775628,2018-05-20 08:48:35.357000,9,Palmer Estates,506,6111 N 2nd Ave,HOUSE,
20950,2018-05-20 07:09:08.959844,2018-05-20 08:48:37.891000,9,Palmer Estates,519,6112 N 1st Ave,HOUSE,
20951,2018-05-20 07:30:54.588551,2018-05-20 08:48:41.276000,9,Palmer Estates,518,111 W Keim Dr,HOUSE,
21031,2018-05-22 01:06:00.293061,2018-05-22 02:18:09.719000,2,Rancho Grande Landerwood,66,910 W Wagon Wheel Dr,HOUSE,
20963,2018-05-21 14:42:18.549492,2018-05-21 17:09:13.219000,8,Ingram 1,470,8815 N 9th Ave,HOUSE,
20989,2018-05-21 18:07:37.037765,2018-05-21 21:32:20.380000,2,Rancho Grande Landerwood,113,7701 N 11th Ave,HOUSE,
20978,2018-05-21 15:47:59.872754,2018-05-21 17:27:15.461000,8,Ingram 1,468,8818 N 9th Ave,HOUSE,
20954,2018-05-20 08:47:50.928695,2018-05-20 10:37:14.842000,9,Palmer Estates,531,6012 N Central Ave,HOUSE,
20953,2018-05-20 08:47:48.069729,2018-05-20 10:37:17.073000,9,Palmer Estates,530,38 W Bethany Home Rd,HOUSE,
20985,2018-05-21 17:50:49.049333,2018-05-21 19:04:48.032000,2,Rancho Grande Landerwood,90,932 W Kaler Dr,HOUSE,
20979,2018-05-21 16:11:32.260349,2018-05-21 17:31:03.937000,8,Ingram 1,475,1011/1007 W Lawrence Ln,HOUSE,
20952,2018-05-20 07:55:15.503965,2018-05-20 11:16:42.323000,9,Palmer Estates,516,102 W Keim Dr,HOUSE,
20955,2018-05-20 08:47:53.470503,2018-05-20 11:41:38.454000,9,Palmer Estates,526,21 W Berridge Ln,HOUSE,
20956,2018-05-20 08:47:58.069894,2018-05-20 11:41:41.236000,9,Palmer Estates,527,7 W Berridge Ln,HOUSE,
20966,2018-05-21 15:15:25.734022,2018-05-21 17:39:52.149000,2,Rancho Grande Landerwood,82,1018 W Kaler Dr,HOUSE,
20958,2018-05-20 10:36:20.933543,2018-05-20 12:08:36.238000,9,Palmer Estates,523,6111 N 1st Ave,HOUSE,
20960,2018-05-20 10:56:22.976406,2018-05-20 12:08:36.238000,9,Palmer Estates,524,40 W Berridge Ln,HOUSE,
20959,2018-05-20 10:36:24.492129,2018-05-20 12:08:36.238000,9,Palmer Estates,525,6100 N Central Ave,HOUSE,
20957,2018-05-20 08:48:02.251678,2018-05-20 12:08:36.238000,9,Palmer Estates,522,6121 N 1st Ave,HOUSE,
20931,2018-05-20 01:30:19.972201,2018-05-20 12:08:36.238000,9,Palmer Estates,,,MAIN,
20961,2018-05-21 14:42:11.547552,2018-05-22 06:55:16.114000,8,Ingram 1,,,MAIN,
21028,2018-05-21 23:45:29.553631,2018-05-22 01:42:26,2,Rancho Grande Landerwood,74,929 W Kaler Dr,HOUSE,
20969,2018-05-21 15:15:36.505839,2018-05-21 17:51:09.418000,2,Rancho Grande Landerwood,92,910 W Kaler Dr,HOUSE,
20997,2018-05-21 19:03:36.455940,2018-05-21 20:50:08.342000,2,Rancho Grande Landerwood,91,922 W Kaler Dr,HOUSE,
20975,2018-05-21 15:16:02.042124,2018-05-21 19:06:53.706000,2,Rancho Grande Landerwood,70,1019 W Kaler Dr,HOUSE,
20967,2018-05-21 15:15:27.499978,2018-05-21 17:54:38.932000,2,Rancho Grande Landerwood,83,7612 N 10th Ave,HOUSE,
20972,2018-05-21 15:15:46.441858,2018-05-21 17:56:10.078000,2,Rancho Grande Landerwood,51,1009 W Wagon Wheel Dr,HOUSE,
20999,2018-05-21 19:13:44.515085,2018-05-21 20:54:13.542000,8,Ingram 1,482,915 W Why Worry Ln,HOUSE,
20988,2018-05-21 18:05:22.779832,2018-05-21 19:12:57.182000,2,Rancho Grande Landerwood,85,7630 N 10th Ave,HOUSE,
20968,2018-05-21 15:15:31.901441,2018-05-21 18:06:17.767000,2,Rancho Grande Landerwood,81,7619 N 11th Ave,HOUSE,
21004,2018-05-21 20:23:07.073521,2018-05-21 22:30:40.285000,2,Rancho Grande Landerwood,69,1018 W Wagon Wheel Dr,HOUSE,
21013,2018-05-21 21:15:48.439015,2018-05-21 23:42:20.089000,2,Rancho Grande Landerwood,71,1009 W Kaler Dr,HOUSE,
20973,2018-05-21 15:15:51.464175,2018-05-21 18:10:36.599000,2,Rancho Grande Landerwood,52,1001 W Wagon Wheel Dr,HOUSE,
20983,2018-05-21 17:30:06.579768,2018-05-21 19:14:43.705000,8,Ingram 1,482,915 W Why Worry Ln,HOUSE,
20971,2018-05-21 15:15:43.903055,2018-05-21 18:21:32.174000,2,Rancho Grande Landerwood,50,1017 W Wagon Wheel Dr,HOUSE,
20996,2018-05-21 19:00:09.187322,2018-05-21 22:33:39.904000,2,Rancho Grande Landerwood,54,909 W Wagon Wheel Dr,HOUSE,
21021,2018-05-21 22:40:24.921380,2018-05-22 01:40:06.220000,2,Rancho Grande Landerwood,99,7646 N 9th Ave,HOUSE,
20992,2018-05-21 18:31:52.592579,2018-05-21 19:19:34.142000,8,Ingram 1,499,1131 W Lawrence Ln,HOUSE,
21008,2018-05-21 20:53:16.562275,2018-05-21 21:53:31.960000,8,Ingram 1,479,936 W Why Worry Ln,HOUSE,
20990,2018-05-21 18:10:19.371536,2018-05-21 19:30:23.768000,2,Rancho Grande Landerwood,55,901 W Wagon Wheel Dr,HOUSE,
21005,2018-05-21 20:42:31.542513,2018-05-21 23:30:02.278000,2,Rancho Grande Landerwood,110,1006 W Frier Dr,HOUSE,
21002,2018-05-21 19:40:06.610695,2018-05-21 20:57:33.860000,8,Ingram 1,489,1105 W Townley Ave,HOUSE,
20980,2018-05-21 17:05:41.052982,2018-05-21 19:41:14.945000,8,Ingram 1,490,1111 W Townley Ave,HOUSE,
20994,2018-05-21 18:33:23.884166,2018-05-21 19:44:38.293000,8,Ingram 1,493,8710 N 11th Ave,HOUSE,
21023,2018-05-21 23:24:03.297388,2018-05-22 01:02:18.334000,8,Ingram 1,483,1111 W Dunlap Ave,HOUSE,
20970,2018-05-21 15:15:40.051883,2018-05-21 19:47:44.779000,2,Rancho Grande Landerwood,97,7630 N 9th Ave,HOUSE,
21011,2018-05-21 20:56:45.842012,2018-05-21 21:55:32.603000,8,Ingram 1,491,1119 W Townley Ave,HOUSE,
20993,2018-05-21 18:33:11.574075,2018-05-21 20:09:24.997000,8,Ingram 1,494,1112 W Lawrence Ln,HOUSE,
21012,2018-05-21 21:08:35.547163,2018-05-21 22:42:48.643000,2,Rancho Grande Landerwood,98,7636 N 9th Ave,HOUSE,
20995,2018-05-21 18:49:02.471022,2018-05-21 21:05:48.067000,2,Rancho Grande Landerwood,57,815 W Wagon Wheel Dr,HOUSE,
21024,2018-05-21 23:29:09.279554,2018-05-22 03:08:55.138000,2,Rancho Grande Landerwood,109,1002 W Frier Dr,HOUSE,
21010,2018-05-21 20:55:02.703174,2018-05-21 21:58:32.595000,8,Ingram 1,488,1143 W Townley Ave,HOUSE,
21000,2018-05-21 19:35:31.315104,2018-05-21 21:09:42.132000,2,Rancho Grande Landerwood,88,7625 N 10th Ave,HOUSE,
21001,2018-05-21 19:38:46.545696,2018-05-21 21:13:40.161000,2,Rancho Grande Landerwood,58,805 W Wagon Wheel Dr,HOUSE,
21022,2018-05-21 22:40:29.488256,2018-05-21 23:59:44.921000,2,Rancho Grande Landerwood,87,7635 N 10th Ave,HOUSE,
21006,2018-05-21 20:48:17.539302,2018-05-22 00:54:27.130000,2,Rancho Grande Landerwood,93,716 W Kaler Dr,HOUSE,
21015,2018-05-21 21:50:34.394189,2018-05-21 23:50:40.266000,8,Ingram 1,481,925 W Why Worry Ln,HOUSE,
21014,2018-05-21 21:32:02.281388,2018-05-21 23:43:56.572000,2,Rancho Grande Landerwood,111,7709 N 11th Ave,HOUSE,
21025,2018-05-21 23:29:39.897750,2018-05-22 02:29:09.090000,2,Rancho Grande Landerwood,112,7717 N 11th Ave,HOUSE,
21017,2018-05-21 21:57:34.792661,2018-05-21 23:05:19.899000,8,Ingram 1,487,1138 W Townley Ave,HOUSE,
21019,2018-05-21 22:14:49.930151,2018-05-21 23:40:31.310000,2,Rancho Grande Landerwood,68,1002 W Wagon Wheel Dr,HOUSE,
21016,2018-05-21 21:54:25.361088,2018-05-21 23:19:12.099000,8,Ingram 1,485,1120 W Townley Ave,HOUSE,
20998,2018-05-21 19:05:43.732333,2018-05-21 23:45:40.147000,2,Rancho Grande Landerwood,72,1001 W Kaler Dr,HOUSE,
21018,2018-05-21 22:03:23.956163,2018-05-22 00:45:34.604000,8,Ingram 1,467,8822 N 9th Ave,HOUSE,
21007,2018-05-21 20:48:22.182366,2018-05-22 00:02:15.447000,2,Rancho Grande Landerwood,94,7633 N 9th Ave,HOUSE,
21032,2018-05-22 01:06:03.453272,2018-05-22 02:18:15.100000,2,Rancho Grande Landerwood,65,902 W Wagon Wheel Dr,HOUSE,
21029,2018-05-21 23:49:52.729466,2018-05-22 01:32:46.798000,8,Ingram 1,478,8624 N Why Worry Ln,HOUSE,
21033,2018-05-22 01:31:58.067224,2018-05-22 02:54:35.012000,8,Ingram 1,479,936 W Why Worry Ln,HOUSE,
21034,2018-05-22 01:41:31.521543,2018-05-22 03:25:59.538000,2,Rancho Grande Landerwood,100,901 W Frier Dr,HOUSE,
21035,2018-05-22 01:41:36.409195,2018-05-22 05:14:37.617000,2,Rancho Grande Landerwood,75,919 W Kaler Dr,HOUSE,
21036,2018-05-22 01:41:38.648925,2018-05-22 05:14:40.375000,2,Rancho Grande Landerwood,76,909 W Kaler Dr,HOUSE,
21037,2018-05-22 02:16:57.348024,2018-05-22 03:42:08.051000,2,Rancho Grande Landerwood,64,822 W Wagon Wheel Dr,HOUSE,
21038,2018-05-22 02:17:01.888144,2018-05-22 03:42:13.543000,2,Rancho Grande Landerwood,63,814 W Wagon Wheel Dr,HOUSE,
21039,2018-05-22 02:28:09.474118,2018-05-22 04:58:59.010000,2,Rancho Grande Landerwood,108,918 W Frier Dr,HOUSE,
21040,2018-05-22 02:28:12.236306,2018-05-22 05:54:19.532000,2,Rancho Grande Landerwood,107,912 W Frier Dr,HOUSE,
21030,2018-05-22 00:01:21.071431,2018-05-22 03:40:01.358000,2,Rancho Grande Landerwood,95,7645 N 9th Ave,HOUSE,
21097,2018-05-22 14:57:24.116031,2018-05-22 15:24:33.003000,12,Holly Estates,570,Middle Part,HOUSE,
21063,2018-05-22 09:51:58.058655,2018-05-22 12:11:59.568000,12,Holly Estates,577,1021 West Las Palmaritas Drive,HOUSE,
21045,2018-05-22 03:41:16.754191,2018-05-22 04:26:59.992000,2,Rancho Grande Landerwood,131,806 W Wagon Wheel Dr,HOUSE,
21041,2018-05-22 02:53:41.157010,2018-05-22 05:05:19.463000,8,Ingram 1,476,1022 W Why Worry Ln,HOUSE,
21046,2018-05-22 04:25:54.467356,2018-05-22 05:26:43.050000,2,Rancho Grande Landerwood,61,800 W Wagon Wheel Dr,HOUSE,
21078,2018-05-22 11:44:20.123405,2018-05-22 12:29:29.797000,2,Rancho Grande Landerwood,117,7800 N 7th Ave,HOUSE,
21094,2018-05-22 14:29:18.822989,2018-05-22 15:39:19.415000,2,Rancho Grande Landerwood,45,910 W Vista Ave,HOUSE,
21077,2018-05-22 11:43:15.505443,2018-05-22 12:30:33.997000,2,Rancho Grande Landerwood,114,7718 N 7th Ave,HOUSE,
21051,2018-05-22 05:25:48.887437,2018-05-22 05:26:55.566000,2,Rancho Grande Landerwood,126,7540 N 7th Ave,HOUSE,
21076,2018-05-22 11:39:01.389212,2018-05-22 12:34:42.021000,2,Rancho Grande Landerwood,48,1010 W Vista Ave,HOUSE,
21102,2018-05-22 16:15:11.216642,2018-05-22 22:03:26.608000,2,Rancho Grande Landerwood,128,7524 N 7th Ave,HOUSE,
21049,2018-05-22 05:25:43.803509,2018-05-22 06:12:51.784000,2,Rancho Grande Landerwood,60,7545 N 8th Ave,HOUSE,
21096,2018-05-22 14:33:28.761757,2018-05-22 15:46:23.375000,2,Rancho Grande Landerwood,35,909 W Vista Ave,HOUSE,
21042,2018-05-22 03:24:51.102915,2018-05-22 06:16:43.086000,2,Rancho Grande Landerwood,106,902 W Frier Dr,HOUSE,
21043,2018-05-22 03:39:04.009905,2018-05-22 06:16:45.502000,2,Rancho Grande Landerwood,96,727 W Frier Dr,HOUSE,
21047,2018-05-22 05:04:22.769392,2018-05-22 06:55:16.114000,8,Ingram 1,477,8633 N Why Worry Ln,HOUSE,
21075,2018-05-22 11:30:38.891560,2018-05-22 12:38:08.403000,2,Rancho Grande Landerwood,31,1017 W Vista Ave,HOUSE,
21044,2018-05-22 03:39:06.359995,2018-05-22 07:32:29.350000,2,Rancho Grande Landerwood,105,730 W Frier Dr,HOUSE,
21098,2018-05-22 15:14:00.424207,2018-05-22 16:07:00.268000,2,Rancho Grande Landerwood,36,901 W Vista Ave,HOUSE,
21052,2018-05-22 05:53:44.734636,2018-05-22 07:56:24.360000,2,Rancho Grande Landerwood,104,722 W Frier Dr,HOUSE,
21067,2018-05-22 09:52:14.045936,2018-05-22 12:42:26.147000,12,Holly Estates,582,734 West El Camino Drive,HOUSE,
21053,2018-05-22 06:11:33.950806,2018-05-22 08:24:55.441000,2,Rancho Grande Landerwood,126,7540 N 7th Ave,HOUSE,
21054,2018-05-22 06:11:39.107230,2018-05-22 08:24:58.634000,2,Rancho Grande Landerwood,125,7548 N 7th Ave,HOUSE,
21050,2018-05-22 05:25:46.457331,2018-05-22 08:25:01.548000,2,Rancho Grande Landerwood,59,7541 N 8th Ave,HOUSE,
21056,2018-05-22 06:15:31.949545,2018-05-22 08:53:16.906000,2,Rancho Grande Landerwood,103,718 W Frier Dr,HOUSE,
21074,2018-05-22 11:00:55.895231,2018-05-22 12:46:03.398000,12,Holly Estates,572,901 West Las Palmaritas Drive,HOUSE,
21073,2018-05-22 10:57:54.573477,2018-05-22 12:55:55.292000,12,Holly Estates,584,701 West Las Palmaritas Drive,HOUSE,
21100,2018-05-22 15:41:35.828653,2018-05-22 16:14:32.718000,2,Rancho Grande Landerwood,129,7516 N 7th Ave,HOUSE,
21079,2018-05-22 11:51:06.226807,2018-05-22 13:00:39.033000,12,Holly Estates,575,1001 West Las Palmaritas Drive,HOUSE,
21057,2018-05-22 06:15:37.635993,2018-05-22 08:53:31.363000,2,Rancho Grande Landerwood,102,716 W Frier Dr,HOUSE,
21048,2018-05-22 05:13:40.298599,2018-05-22 08:53:34.775000,2,Rancho Grande Landerwood,77,901 W Kaler Dr,HOUSE,
21080,2018-05-22 12:13:06.504645,2018-05-22 13:31:20.668000,12,Holly Estates,581,1022 West Las Palmaritas Drive,HOUSE,
21083,2018-05-22 12:33:43.601490,2018-05-22 13:35:06.711000,2,Rancho Grande Landerwood,47,1002 W Vista Ave,HOUSE,
21055,2018-05-22 06:11:45.812244,2018-05-22 08:53:50.246000,2,Rancho Grande Landerwood,78,721 W Kaler Dr,HOUSE,
21125,2018-05-22 21:44:30.526625,2018-05-22 22:03:26.608000,2,Rancho Grande Landerwood,40,7529 N 8th Ave,HOUSE,
21111,2018-05-22 19:02:41.843022,2018-05-22 20:08:50.084000,11,Frier Homes/Westwind,565,7718 North 15th Avenue,HOUSE,
21093,2018-05-22 14:19:37.585741,2018-05-22 16:20:52.905000,2,Rancho Grande Landerwood,116,7748 N 7th Ave,HOUSE,
21060,2018-05-22 08:52:35.232184,2018-05-22 10:02:08.642000,2,Rancho Grande Landerwood,80,717 W Kaler Dr,HOUSE,
21084,2018-05-22 12:37:01.288256,2018-05-22 13:39:26.245000,2,Rancho Grande Landerwood,32,1009 W Vista Ave,HOUSE,
21061,2018-05-22 08:52:44.555797,2018-05-22 10:02:11.841000,2,Rancho Grande Landerwood,123,7612 N 7th Ave,HOUSE,
21122,2018-05-22 20:42:03.708368,2018-05-22 22:21:50.680000,11,Frier Homes/Westwind,555,1410 West Frier Drive,HOUSE,
21099,2018-05-22 15:23:32.507868,2018-05-22 17:01:18.299000,12,Holly Estates,571,Back Part,HOUSE,
21081,2018-05-22 12:25:45.442225,2018-05-22 13:46:55.984000,2,Rancho Grande Landerwood,115,7740 N 7th Ave,HOUSE,
21065,2018-05-22 09:52:06.857795,2018-05-22 10:55:31.104000,12,Holly Estates,574,919 West Las Palmaritas Drive,HOUSE,
21109,2018-05-22 18:45:28.958071,2018-05-22 20:09:29.821000,2,Rancho Grande Landerwood,37,823 W Vista Ave,HOUSE,
21082,2018-05-22 12:30:08.173312,2018-05-22 13:47:03.547000,2,Rancho Grande Landerwood,130,7730 N 7th Ave,HOUSE,
21068,2018-05-22 09:52:18.481979,2018-05-22 10:59:01.587000,12,Holly Estates,583,710 West El Camino Drive,HOUSE,
21069,2018-05-22 10:01:11.939254,2018-05-22 11:18:04.136000,2,Rancho Grande Landerwood,122,7622 N 7th Ave,HOUSE,
21101,2018-05-22 16:09:02.549951,2018-05-22 17:09:03.257000,2,Rancho Grande Landerwood,39,807 W Vista Ave,HOUSE,
21066,2018-05-22 09:52:09.718581,2018-05-22 11:23:06.859000,12,Holly Estates,573,911 West Las Palmaritas Drive,HOUSE,
21070,2018-05-22 10:01:14.701988,2018-05-22 11:30:10.330000,2,Rancho Grande Landerwood,121,7632 N 7th Ave,HOUSE,
21142,2018-05-23 20:25:18.648781,2018-05-23 21:21:36.813000,10,Orange Valley 2,541,3602 North 49th Street,HOUSE,
21071,2018-05-22 10:01:18.243672,2018-05-22 11:37:50.170000,2,Rancho Grande Landerwood,120,7642 N 7th Ave,HOUSE,
21114,2018-05-22 19:02:48.374481,2018-05-22 22:55:48.385000,11,Frier Homes/Westwind,561,1319 W Frier Drive,HOUSE,
21108,2018-05-22 18:43:32.937350,2018-05-22 20:14:31.266000,2,Rancho Grande Landerwood,43,824 W Vista Ave,HOUSE,
21072,2018-05-22 10:01:20.749490,2018-05-22 11:44:22.364000,2,Rancho Grande Landerwood,119,7702 N 7th Ave,HOUSE,
21103,2018-05-22 16:15:27.942480,2018-05-22 17:12:15.050000,2,Rancho Grande Landerwood,44,902 W Vista Ave,HOUSE,
21064,2018-05-22 09:52:01.513423,2018-05-22 11:52:02.197000,12,Holly Estates,576,1011 West Las Palmaritas Drive,HOUSE,
21086,2018-05-22 12:59:42.558264,2018-05-22 13:59:35.958000,12,Holly Estates,578,912 West Las Palmaritas Drive,HOUSE,
21113,2018-05-22 19:02:46.272865,2018-05-22 20:29:48.217000,11,Frier Homes/Westwind,556,1402 West Frier Drive,HOUSE,
21085,2018-05-22 12:44:55.341920,2018-05-22 14:01:04.397000,12,Holly Estates,579,920 West Las Palmaritas Drive,HOUSE,
21105,2018-05-22 17:00:17.435677,2018-05-22 17:50:30.427000,12,Holly Estates,571,Back Part,HOUSE,
21089,2018-05-22 13:42:29.196730,2018-05-22 14:23:47.811000,2,Rancho Grande Landerwood,114,7718 N 7th Ave,HOUSE,
21136,2018-05-23 19:08:36.730917,2018-05-23 20:26:09.384000,10,Orange Valley 2,546,3601 North 49th Street,HOUSE,
21091,2018-05-22 13:58:20.402218,2018-05-22 17:50:30.427000,12,Holly Estates,568,8207 North 11th Avenue,HOUSE,
21087,2018-05-22 13:36:10.949464,2018-05-22 14:30:26.768000,2,Rancho Grande Landerwood,46,918 W Vista Ave,HOUSE,
21062,2018-05-22 09:51:52.531286,2018-05-22 17:50:30.427000,12,Holly Estates,,,MAIN,
21118,2018-05-22 19:19:02.231416,2018-05-22 23:38:25.482000,11,Frier Homes/Westwind,567,1518 West Frier Drive Back Yard,HOUSE,
21088,2018-05-22 13:37:57.010622,2018-05-22 14:34:27.406000,2,Rancho Grande Landerwood,62,1001 W Vista Ave,HOUSE,
21112,2018-05-22 19:02:44.333812,2018-05-22 20:43:05.533000,11,Frier Homes/Westwind,555,1410 West Frier Drive,HOUSE,
21107,2018-05-22 17:14:08.934180,2018-05-22 18:39:11.530000,2,Rancho Grande Landerwood,38,815 W Vista Ave,HOUSE,
21092,2018-05-22 13:58:24.846121,2018-05-22 14:58:25.855000,12,Holly Estates,570,Middle Part,HOUSE,
21090,2018-05-22 13:58:16.247379,2018-05-22 15:07:10.977000,12,Holly Estates,569,8215 North 11th Avenue,HOUSE,
21106,2018-05-22 17:10:11.221663,2018-05-22 18:44:30.682000,2,Rancho Grande Landerwood,42,816 W Vista Ave,HOUSE,
21095,2018-05-22 14:33:10.544677,2018-05-22 15:15:07.657000,2,Rancho Grande Landerwood,34,917 W Vista Ave,HOUSE,
21128,2018-05-23 16:25:03.672172,2018-05-23 18:01:44.419000,10,Orange Valley 2,536,4902 East Osborn Road,HOUSE,
21119,2018-05-22 19:19:05.527219,2018-05-22 23:38:29.828000,11,Frier Homes/Westwind,566,1518 West Frier Drive,HOUSE,
21141,2018-05-23 20:25:09.104928,2018-05-23 22:08:39.487000,10,Orange Valley 2,548,3619 North 49th Street,HOUSE,
21116,2018-05-22 19:02:53.359251,2018-05-22 23:38:36.117000,11,Frier Homes/Westwind,560,1302 West Frier Drive,HOUSE,
21140,2018-05-23 19:39:45.579062,2018-05-23 19:40:54.004000,10,Orange Valley 2,545,3443 North 49th Street,HOUSE,
21129,2018-05-23 16:25:08.199097,2018-05-23 19:09:42.789000,10,Orange Valley 2,535,4900 East Osborn Road,HOUSE,
